25 25
28 22
23 27
24 26
25 25
28 22
26 24
27 23
26 24
25 25
23 27
23 27
24 26
24 26
24 26
24 26
26 24
24 26
25 25
26 24
25 25
24 26
25 25
26 24
27 23
28 22
26 24
26 24
28 22
27 23
26 24
25 25
26 24
26 24
26 21
28 22
27 23
26 24
27 23
28 22
27 23
27 23
26 24
25 25
24 26
25 25
24 26
26 24
26 24
28 22
