2242.08 2245.08
140.60714285714286 177.9090909090909
207.34782608695653 192.5185185185185
245.33333333333334 238.26923076923077
282.48 285.48
311.35714285714283 345.3181818181818
362.65384615384613 375.0833333333333
401.22222222222223 422.3478260869565
447.65384615384613 459.3333333333333
494.08 497.08
544.3478260869565 532.4074074074074
586.6521739130435 574.7407407407408
624.375 620.8461538461538
666.9583333333334 662.9230769230769
708.9166666666666 705.5769230769231
750.4166666666666 748.6538461538462
786.1153846153846 798.0
835.0 833.3461538461538
874.04 823.16
914.7307692307693 865.125
959.6 906.88
1004.3333333333334 949.0
1044.24 991.52
1084.576923076923 1033.7916666666667
1125.2962962962963 1075.7826086956522
1165.1785714285713 1118.9545454545455
1211.3846153846155 1160.9166666666667
1253.6153846153845 1203.3333333333333
1293.0357142857142 1244.7727272727273
1338.2592592592594 1285.7826086956522
1381.8076923076924 1328.9583333333333
1424.16 1373.36
1466.7307692307693 1413.2916666666667
1509.0 1455.6666666666667
1550.8076923076924 1492.5238095238096
1592.892857142857 1535.3636363636363
1635.7777777777778 1581.695652173913
1681.7692307692307 1627.875
1724.2222222222222 1667.695652173913
1770.5357142857142 1707.0
1813.1851851851852 1751.695652173913
1855.7777777777778 1793.695652173913
1898.0 1838.7083333333333
1939.88 1883.84
1981.375 1929.076923076923
2024.52 1968.48
2065.7083333333335 2029.2307692307693
2110.3076923076924 2066.0416666666665
2152.269230769231 2108.75
2197.1785714285716 2143.818181818182
